material_id,formula,nelements,elements,crystal_system,band_gap,is_gap_direct,n,e_total,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,energy_above_hull,formation_energy_per_atom,density,is_stable,is_magnetic,total_magnetization,weighted_work_function,theoretical,band_gap_score_sq,band_gap_score_si,dielectric_score,mechanical_score,stability_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-17927,Ba(DyTe2)2,3,['Ba' 'Dy' 'Te'],Orthorhombic,1.2938,True,,,,,,0.0,-1.778846113928569,6.421693048545647,True,False,0.0,,False,0.9933520709065156,0.8455114609045354,0.5,0.5,1.0,1.0,0.1,0.9501647368623092
mp-1105110,Sr2Bi2Se3O2,4,['Bi' 'O' 'Se' 'Sr'],Monoclinic,1.232899999999999,True,,,,,,0.001183198888889,-1.8303532207812498,6.224827970153949,False,False,0.0010103,,False,0.964789794167271,0.9316357294857278,0.5,0.5,0.9766138185744634,1.0,0.1,0.9500962626082927
mp-1218223,SrLaCuS3,4,['Cu' 'La' 'S' 'Sr'],Orthorhombic,1.1616,True,,,,,,0.0,-1.9670567658333322,4.73874901854795,True,False,0.0003477,,True,0.9053279728448792,0.9904318466552284,0.5,0.5,1.0,1.0,0.1,0.949896770209504
mp-9996,SiP2,2,['P' 'Si'],Orthorhombic,1.4262000000000001,True,2.714192569930635,7.964984113333332,7.366841306666667,,,0.0,-0.14239073156745902,2.27561472762978,True,False,0.0,,False,0.9770473875439337,0.5939974680193746,0.7747686909735015,0.5,1.0,1.0,0.1,0.9495767707349148
mp-39938,K2Re3CS5N,5,['C' 'K' 'N' 'Re' 'S'],Orthorhombic,1.2982,True,,,,,,0.0,-0.8934479072499991,5.069657324505488,True,False,0.0,,True,0.994554754389082,0.8382675142731766,0.5,0.5,1.0,1.0,0.1,0.949378815738247
mp-1212432,K4Te8O23,3,['K' 'O' 'Te'],Orthorhombic,1.2989,True,,,,,,0.0,-1.629714921780952,4.658524419497223,True,False,0.226177,,True,0.9947351270320547,0.8371042014940513,0.5,0.5,1.0,1.0,0.1,0.9492494119821213
mp-1189263,Pd(NO3)2,3,['N' 'O' 'Pd'],Monoclinic,1.3005,True,,,,,,0.0,-0.755867288333332,3.183076940340627,True,False,0.0201409,,False,0.9951360860760693,0.8344341997585963,0.5,0.5,1.0,1.0,0.1,0.9489491514828068
mp-540618,K3IO5,3,['I' 'K' 'O'],Tetragonal,1.2925,True,,,,,,0.000291546666666,-1.508949936861111,3.199148646835452,False,False,0.0019242999999990002,,False,0.9929740171910943,0.847628778702136,0.5,0.5,0.9941860335648136,1.0,0.1,0.9489343294942973
mp-30295,W6CCl18,3,['C' 'Cl' 'W'],Hexagonal,1.1557,True,,,,,,0.0,-0.901346643199999,4.547022843658735,True,False,0.0,,False,0.8992939880302279,0.992944507683016,0.5,0.5,1.0,1.0,0.1,0.9487651731600093
mp-1212594,In3Te3Br,3,['Br' 'In' 'Te'],Orthorhombic,1.304199999999999,True,,,,,,0.0,-0.69562206892857,5.251808801401379,True,False,0.0,,True,0.9960028848161262,0.8282021598413073,0.5,0.5,1.0,1.0,0.1,0.9482310451802276
mp-569984,Cs3Au2Br11,3,['Au' 'Br' 'Cs'],Monoclinic,1.1515,True,,,,,,0.0,-1.199117871185345,4.336914902603061,True,False,0.1099289,,False,0.8949044902107859,0.9945026659478989,0.5,0.5,1.0,1.0,0.1,0.9479015224448812
mp-1181462,DyAgSe2,3,['Ag' 'Dy' 'Se'],Orthorhombic,1.306,True,,,,,,0.0,-1.436800769505207,7.182270842213075,True,False,0.0,,False,0.9963940172279344,0.8251418236230211,0.5,0.5,1.0,1.0,0.1,0.9478697778504367
mp-1223884,In4AsP3,3,['As' 'In' 'P'],Orthorhombic,1.2212,True,,,,,,0.0016889662500000002,-0.36414368455357105,4.786803125546355,False,False,4.3e-05,,True,0.9568539610093969,0.9446914725321528,0.5,0.5,0.9667848263408103,1.0,0.1,0.9476134177173747
mp-558940,Pr3S3N,3,['N' 'Pr' 'S'],Orthorhombic,1.1501000000000001,True,,,,,,0.0,-2.191269211026782,5.336090683209433,True,False,0.0,,False,0.8934242014743269,0.9949792573861942,0.5,0.5,1.0,1.0,0.1,0.9476029389765108
mp-558739,RbSb2Au3S5,4,['Au' 'Rb' 'S' 'Sb'],Orthorhombic,1.1498,True,,,,,,0.0,-0.6074913829545441,5.8793116895723365,True,False,0.0283699,,False,0.8931058920611858,0.9950785944405488,0.5,0.5,1.0,1.0,0.1,0.9475382621813787
mp-1196120,Sr4SiAs4,3,['As' 'Si' 'Sr'],Cubic,1.149499999999999,True,,,,,,0.0,-1.206752120694444,4.31798223041934,True,False,0.0,,False,0.892787193862469,0.995176946235104,0.5,0.5,1.0,1.0,0.1,0.9474733404008828
