material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,density_atomic,volume,nsites,nelements,elements,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable
mp-1029711,NaVN2,N-Na-V,0.9301,2.6185,1.6884000000000001,1.688621009999999,False,2.531690122559762,18.032342913333334,11.622888036666666,6.409454876666666,46.808,10.582,-2.259,0.395,0.0,-0.8197186456249981,-0.08780057875000001,2.905293086390553,14.566783878366723,233.06854205386756,16,3,"['N', 'Na', 'V']",Orthorhombic,True,False,0.0,NM,,True
mp-1099591,NaVO3,Na-O-V,0.21679999999999902,2.6161,2.3993,2.45161657,False,,,,,,,,,0.141920087,-2.233827591275862,,3.767194412583095,10.749041590896583,53.745207954482915,5,3,"['Na', 'O', 'V']",Cubic,True,False,0.0006575,NM,,False
mp-1101657,NaVO3,Na-O-V,3.2243,1.996,-1.2283,1.9958956300000001,False,,,,,,,,,0.0428729455,-2.332874732775862,,2.558787975560403,15.825355523245468,316.5071104649094,20,3,"['Na', 'O', 'V']",Monoclinic,True,False,0.0009042,NM,,False
mp-19083,NaVO3,Na-O-V,3.2386,2.182,-1.0566,-0.93517435,False,,,,,,,,,0.0,-2.375747678275863,-0.056241904500001,2.928057867409888,13.829552302417099,276.591046048342,20,3,"['Na', 'O', 'V']",Monoclinic,False,False,0.0,NM,,True
mp-555665,NaVO3,Na-O-V,3.0358,2.2192,-0.8166,-0.70366093,False,,,,,,,,,0.005755477500000001,-2.369992200775863,,2.9493958683390513,13.729499609237909,274.58999218475816,20,3,"['Na', 'O', 'V']",Orthorhombic,False,False,0.0,NM,,False
mp-763901,NaVO3,Na-O-V,3.201699999999999,1.9481000000000002,-1.2536,-1.2778159900000001,False,,,,,,,,,0.043013442000000006,-2.332734236275862,,2.560685252381771,15.813630114901652,316.27260229803306,20,3,"['Na', 'O', 'V']",Orthorhombic,True,False,0.0027199,NM,,False
mp-17479,NaVP2O7,Na-O-P-V,2.1288,4.3413,2.2125,2.227587289999999,False,,,,,,,,,0.0007594765909100001,-2.709885768015001,,3.029496355103901,12.351451363901985,543.4638600116873,44,4,"['Na', 'O', 'P', 'V']",Monoclinic,False,True,7.9995332999999995,FM,,False
mp-752810,NaVP2O7,Na-O-P-V,2.1604,3.992,1.8316000000000001,1.90053069,False,,,,,,,,,0.0,-2.710645244605911,-0.035007087878791004,2.934073908479117,12.753147348827422,561.1384833484066,44,4,"['Na', 'O', 'P', 'V']",Monoclinic,True,True,1.5e-06,AFM,,True
mp-768103,NaVPCO7,C-Na-O-P-V,1.9433,1.4815,-0.46180000000000004,-0.32428057,False,,,,,,,,,0.039887849545447,-2.355233276683833,,2.429769517534545,14.221945285627042,625.7655925675898,44,5,"['C', 'Na', 'O', 'P', 'V']",Monoclinic,True,True,0.0,AFM,,False
mp-769564,NaVPCO7,C-Na-O-P-V,1.5078,1.5604,0.0526,0.12269827,False,,,,,,,,,0.036701005454538006,-2.358420120774742,,2.491136158363452,13.87160192711516,610.350484793067,44,5,"['C', 'Na', 'O', 'P', 'V']",Monoclinic,True,True,0.0996465,AFM,,False
mp-1238774,NaVPO4F,F-Na-O-P-V,2.0793,3.1988,1.1195,1.21827243,False,,,,,,,,,0.007084952239583,-2.7852444749715213,,2.813755555403641,13.861234667728354,887.1190187346147,64,5,"['F', 'Na', 'O', 'P', 'V']",Orthorhombic,True,True,16.0127401,FM,,False
mp-19291,NaVPO5,Na-O-P-V,1.2667,3.6246,2.3579,2.38101248,True,,,,,,,,,0.0,-2.63002029169027,-0.021827041445307,3.535980512985785,10.854027804542143,347.3288897453486,32,4,"['Na', 'O', 'P', 'V']",Monoclinic,False,True,3.9997708999999992,FM,,True
mp-760911,NaVPO5,Na-O-P-V,1.6573,3.6431,1.9858,2.09641629,False,,,,,,,,,0.027948760937499,-2.60207153075277,,3.243254871293068,11.833677070518096,378.6776662565791,32,4,"['Na', 'O', 'P', 'V']",Orthorhombic,False,True,3.1e-06,AFM,,False
mp-763899,NaVPO5,Na-O-P-V,2.5221,3.7019,1.1798,1.27004873,False,,,,,,,,,0.030552756249999,-2.59946753544027,,2.885847307286687,13.299259010467862,425.5762883349716,32,4,"['Na', 'O', 'P', 'V']",Orthorhombic,True,True,4.0008873,FM,,False
mp-772044,NaVSiCO7,C-Na-O-Si-V,1.8429000000000002,1.1245,-0.7184,-0.66549777,False,,,,,,,,,0.08967052015151801,-2.365184250579937,,2.38742764766519,14.291550419706487,314.4141092335427,22,5,"['C', 'Na', 'O', 'Si', 'V']",Monoclinic,True,False,2.6e-06,NM,,False
mp-18897,NaVTeO5,Na-O-Te-V,3.0152,4.5727,1.5575,1.62969083,False,,,,,,,,,0.0,-2.047819281630747,-0.002329481249996,3.979523548696069,14.684191580073136,469.89413056234037,32,4,"['Na', 'O', 'Te', 'V']",Monoclinic,False,False,4.599999999999997e-06,NM,,True
mp-1096979,NaVZnO4,Na-O-V-Zn,3.3769,2.6563,-0.7206,-0.39874696,True,,,,,,,,,0.005107662916672,-2.20354042513752,,3.243686161237393,14.870668689645454,2498.272339860436,168,4,"['Na', 'O', 'V', 'Zn']",Hexagonal,True,False,0.004307699999999,NM,,False
mp-1199770,NaVZnP2O9,Na-O-P-V-Zn,0.8985999999999991,2.0654,1.1668,1.16684194,False,,,,,,,,,0.044107079285709005,-2.450676232726072,,3.245321865792761,12.61937131048363,706.6847933870832,56,5,"['Na', 'O', 'P', 'V', 'Zn']",Monoclinic,False,False,0.0014046999999990002,NM,,False
mp-567182,NaW6CCl18,C-Cl-Na-W,0.1048,2.1935000000000002,2.0887000000000002,2.13295179,False,,,,,,,,,0.0,-1.3045070708222801,-0.003378921987174,4.387142468091932,25.85738042446525,1344.5837820721931,52,4,"['C', 'Cl', 'Na', 'W']",Hexagonal,False,True,1.9666259,FM,,True
mp-569050,NaW6NCl18,Cl-N-Na-W,0.5959000000000001,2.4403,1.8444,1.87755571,False,,,,,,,,,0.0,-1.323488244860744,-0.019542179755613003,4.644355396157632,24.45279923550689,1271.5455602463583,52,4,"['Cl', 'N', 'Na', 'W']",Hexagonal,True,False,0.0,NM,,True
mp-1210088,NaWO2,Na-O-W,1.267599999999999,4.241,2.9734,3.00698096,False,,,,,,,,,0.5876488118750011,-1.350405172844826,,6.921859781819633,14.323613234381702,229.17781175010722,16,3,"['Na', 'O', 'W']",Tetragonal,True,True,10.1212275,FM,,False
mp-1192304,NaWO4,Na-O-W,0.7245,0.4576,-0.2669,-0.20469365,False,,,,,,,,,0.16607618874999502,-1.875199534813218,,5.128049212833702,14.616325764725998,350.79181835342393,24,3,"['Na', 'O', 'W']",Triclinic,False,True,3.9977404,FM,,False
mp-1199404,NaY(C2O5)2,C-Na-O-Y,2.2689999999999992,2.2878,0.0188,0.01908554,False,,,,,,,,,0.35063576101563204,-1.8472181885237071,,1.970618693720393,16.849412654614948,539.1812049476783,32,4,"['C', 'Na', 'O', 'Y']",Monoclinic,True,False,0.0010266,NM,,False
mp-581868,NaY(IO3)4,I-Na-O-Y,3.3147,5.7739,2.4592,2.53238137,False,,,,,,,,,0.0,-1.4436729681321832,-0.009512853611112001,4.750349957441874,15.759516255748991,1134.6851704139274,72,4,"['I', 'Na', 'O', 'Y']",Monoclinic,False,False,0.0015795,NM,,True
mp-1220703,NaY(MoO4)2,Mo-Na-O-Y,3.2744,4.5605,1.2861,4.5606094,False,,,,,,,,,0.017837148999998,-2.502047439281609,,4.493804460377654,13.295570222550266,159.54684267060318,12,4,"['Mo', 'Na', 'O', 'Y']",Tetragonal,True,False,0.0005086,NM,,False
mp-1195227,NaY(Te2O5)2,Na-O-Te-Y,3.065,5.0949,2.0299,2.03353096,True,,,,,,,,,0.0,-2.013630201752874,-0.016949849062501,4.585829383228455,17.70430119686932,1133.0752765996365,64,4,"['Na', 'O', 'Te', 'Y']",Tetragonal,False,False,0.0008805999999990001,NM,,True
mp-2714064,NaY2Al2PS5O24,Al-Na-O-P-S-Y,3.6839,4.8056,1.1217,1.34625933,True,,,,,,,,,0.063382427261904,-2.548634033719682,,2.750530410939213,14.317536036352816,1503.3412838170457,105,6,"['Al', 'Na', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2714291,NaY2Ga2PS5O24,Ga-Na-O-P-S-Y,1.601499999999999,2.2775,0.676,1.01775191,True,,,,,,,,,0.069334255071422,-2.3604562029101572,,2.926909020908573,14.840388777727947,1558.2408216614344,105,6,"['Ga', 'Na', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2716284,NaY2Ge2P3(SO8)3,Ge-Na-O-P-S-Y,1.7689,2.2751,0.5062,0.77936859,True,,,,,,,,,0.08722833430952501,-2.4723066055564162,,3.027757264142742,14.403304753343456,1512.346999101063,105,6,"['Ge', 'Na', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2714035,NaY2In2PS5O24,In-Na-O-P-S-Y,2.7157,3.2507,0.535,0.81852274,True,,,,,,,,,0.019436844357151,-2.377823289053014,,2.960673026099135,16.116416544974495,1692.2237372223221,105,6,"['In', 'Na', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2716263,NaY2Nb2P5SO24,Na-Nb-O-P-S-Y,2.1422,2.0579,-0.0843,0.16471365000000002,False,,,,,,,,,0.023584060908731,-2.925262027393151,,2.900965737174614,15.660026543502603,1644.3027870677734,105,6,"['Na', 'Nb', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2714086,NaY2Sc2PS5O24,Na-O-P-S-Sc-Y,2.9797000000000002,3.3343,0.3546,0.65156694,False,,,,,,,,,0.019189955726186002,-2.69300157133873,,2.613685588275404,15.71970624412178,1650.5691556327868,105,6,"['Na', 'O', 'P', 'S', 'Sc', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2716294,NaY2Sn2P3(SO8)3,Na-O-P-S-Sn-Y,1.7546,2.4598,0.7052,1.02860814,True,,,,,,,,,0.063234503404759,-2.5229008411754643,,3.07098592820187,15.624037172143348,1640.5239030750515,105,6,"['Na', 'O', 'P', 'S', 'Sn', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2716228,NaY2Ta2P5SO24,Na-O-P-S-Ta-Y,2.9072,3.0206,0.1134,0.42204972,True,,,,,,,,,0.025418271549995004,-2.994943892193151,,3.46992509399818,15.49983822275911,1627.4830133897065,105,6,"['Na', 'O', 'P', 'S', 'Ta', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2716342,NaY2Ti2P3(SO8)3,Na-O-P-S-Ti-Y,2.1228,2.265,0.1422,0.42753273,True,,,,,,,,,0.043718649500000005,-2.79489893584213,,2.744496904477984,15.033375124088925,1578.5043880293372,105,6,"['Na', 'O', 'P', 'S', 'Ti', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-2716561,NaY2Zr2P3(SO8)3,Na-O-P-S-Y-Zr,3.3811,3.3822,0.0011,0.22552277,False,,,,,,,,,0.036493084976191005,-2.877695222604035,,2.8103221710451542,16.14516252366386,1695.2420649847054,105,6,"['Na', 'O', 'P', 'S', 'Y', 'Zr']",Triclinic,True,False,0.0,NM,,False
mp-2716472,NaY3NbP3(SO8)3,Na-Nb-O-P-S-Y,2.137499999999999,2.0378,-0.09970000000000001,0.13132251,False,,,,,,,,,0.029013199876986,-2.817760012413558,,2.792909891037655,16.235018854693024,1704.6769797427673,105,6,"['Na', 'Nb', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-7220,NaY3SiS7,Na-S-Si-Y,2.195699999999999,6.1145,3.9188,4.00922325,False,,,,,,,,,0.06773939333333101,-1.824244827890628,,3.623356879330111,20.70878188560621,497.0107652545491,24,4,"['Na', 'S', 'Si', 'Y']",Hexagonal,False,False,9.460000000000005e-05,NM,,False
mp-2716572,NaY3TaP3(SO8)3,Na-O-P-S-Ta-Y,2.7473,2.7902,0.0429,0.29071607,False,,,,,,,,,0.03302444195952,-2.849506808051654,,3.069060011552138,16.13522809333071,1694.1989497997245,105,6,"['Na', 'O', 'P', 'S', 'Ta', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-1096588,NaYAu2,Au-Na-Y,0.335599999999999,-2.2662,-2.6018,-2.59483064,False,,,,,,,,,1.55936349125,0.855134663749993,,0.724008085138174,290.0341963421815,1160.136785368726,4,3,"['Au', 'Na', 'Y']",Orthorhombic,True,False,0.000119499999999,NM,,False
mp-2714445,NaYGaP(SO6)2,Ga-Na-O-P-S-Y,2.947899999999999,3.3617,0.4138,0.64139193,True,,,,,,,,,0.062823681134254,-2.482221821121602,,2.991173256546039,14.455863652249818,1561.2332744429802,108,6,"['Ga', 'Na', 'O', 'P', 'S', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-17394,NaYGeO4,Ge-Na-O-Y,3.6470000000000002,4.2453,0.5983,0.66213698,False,,,,,,,,,0.0,-2.8548585309113292,-0.033085298214286005,4.111224319052908,14.340501165125872,401.5340326235244,28,4,"['Ge', 'Na', 'O', 'Y']",Orthorhombic,False,False,0.0020223,NM,,True
mp-2714155,NaYGeP2SO12,Ge-Na-O-P-S-Y,1.3392,1.767199999999999,0.428,0.66324266,True,,,,,,,,,0.10486173616898001,-2.552620140638798,,3.044646148125877,14.25729662892961,1539.788035924398,108,6,"['Ge', 'Na', 'O', 'P', 'S', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-758942,NaYH8(CO3)4,C-H-Na-O-Y,3.4615,2.5003,-0.9612,-0.90475077,True,,,,,,,,,0.042537062788461005,-1.72642377678382,,2.16006596536129,10.644000584508085,1106.9760607888409,104,5,"['C', 'H', 'Na', 'O', 'Y']",Monoclinic,False,False,0.0008167,NM,,False
mp-2714281,NaYHfSi(SO6)2,Hf-Na-O-S-Si-Y,3.7611,4.3436,0.5825,0.90689972,True,,,,,,,,,0.08718336030092501,-2.809817749428481,,3.390477669416969,15.634238388063034,1688.4977459108077,108,6,"['Hf', 'Na', 'O', 'S', 'Si', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-1035917,NaYMg14O16,Mg-Na-O-Y,3.6304,7.5305,3.9001,3.90026956,True,,,,,,,,,0.06736305101562501,-2.980625066605603,,3.591675593723047,10.231303473278842,327.40171114492296,32,4,"['Mg', 'Na', 'O', 'Y']",Tetragonal,True,False,0.0064421,NM,,False
mp-1035940,NaYMg14O16,Mg-Na-O-Y,3.7647999999999993,7.5188,3.754,3.75395457,True,,,,,,,,,0.07079258039062601,-2.9771955372306023,,3.592390552874594,10.229267234751095,327.33655151203504,32,4,"['Mg', 'Na', 'O', 'Y']",Orthorhombic,True,False,0.0066709,NM,,False
mp-1105401,NaYMnWO6,Mn-Na-O-W-Y,2.7563999999999993,5.6796,2.9232,5.6795601300000005,False,,,,,,,,,0.0,-2.673562475431033,-0.016812892625001002,5.964296994526238,12.435884602969702,248.71769205939404,20,5,"['Mn', 'Na', 'O', 'W', 'Y']",Monoclinic,True,True,9.9990905,FM,,True
mp-2713523,NaYNb(PO4)3,Na-Nb-O-P-Y,2.4132,2.4793,0.0661,0.4175715,True,,,,,,,,,0.039653357546287,-2.993584664461549,,2.9900940671159892,15.10901353485584,1631.7734617644307,108,5,"['Na', 'Nb', 'O', 'P', 'Y']",Trigonal,True,False,0.0,NM,,False
mp-2715555,NaYNb3SiP5O24,Na-Nb-O-P-Si-Y,2.3909000000000002,2.5491,0.1582,0.45412677,True,,,,,,,,,0.017142714309519,-2.995231715750294,,3.004301158625107,15.121719093400062,1587.7805048070065,105,6,"['Na', 'Nb', 'O', 'P', 'Si', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-10226,NaYS2,Na-S-Y,2.263499999999999,4.4071,2.1436,2.2075325,False,2.268475433707258,14.119499533350803,8.973518740017465,5.145980793333336,,,,,0.0,-2.13529353640625,-0.170172229375003,3.235234562581743,22.58703440838324,90.34813763353296,4,3,"['Na', 'S', 'Y']",Trigonal,False,False,0.0,NM,,True
mp-999448,NaYSe2,Na-Se-Y,1.8434,3.6574,1.814,1.9067942100000002,False,2.441493813221733,14.898288053333333,8.937396013333332,5.960892040000001,,,,,0.0,-1.99745390453125,-0.14689637531250202,4.395078823887412,25.485286757441177,101.94114702976469,4,3,"['Na', 'Se', 'Y']",Trigonal,False,False,0.0,NM,,True
mp-962060,NaYSi,Na-Si-Y,0.20869999999999903,2.557,2.3483,2.3831928,True,,,,,38.721,0.269,-6.211,0.497,0.7542461944827601,0.155427322816092,,2.867216907255714,27.023198763769454,81.06959629130836,3,3,"['Na', 'Si', 'Y']",Cubic,True,False,4.77e-05,NM,,False
mp-2712557,NaYSiGe(SO6)2,Ge-Na-O-S-Si-Y,0.544299999999999,1.0171,0.4728,0.74189938,False,,,,,,,,,0.200306057060184,-2.383097266650704,,2.903003312899407,14.895830021140595,1608.7496422831844,108,6,"['Ge', 'Na', 'O', 'S', 'Si', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-2712545,NaYSiSn(SO6)2,Na-O-S-Si-Sn-Y,1.1598,2.1848,1.025,1.37590959,False,,,,,,,,,0.127423308726851,-2.447784405261814,,3.069824353307453,15.47082045178934,1670.8486087932488,108,6,"['Na', 'O', 'S', 'Si', 'Sn', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-962064,NaYSn,Na-Sn-Y,0.101799999999999,2.7456,2.6438,2.70603311,True,,,,,31.152,-0.5660000000000001,-5.579,0.509,0.5083320217424211,0.009947487873563001,,3.9664002334764112,32.18112286971619,96.54336860914857,3,3,"['Na', 'Sn', 'Y']",Cubic,True,False,0.00024329999999900002,NM,,False
mp-2712801,NaYSnP2SO12,Na-O-P-S-Sn-Y,1.7948,2.4566,0.6618,0.9114654,True,,,,,,,,,0.055729379918979007,-2.627614001472131,,3.135083929161478,15.20166025204239,1641.779307220578,108,6,"['Na', 'O', 'P', 'S', 'Sn', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-1517501,NaYSnWO6,Na-O-Sn-W-Y,2.544699999999999,5.0633,2.5186,2.580246739999999,False,,,,,,,,,0.155983572701093,-2.425240351637931,,5.830905683577133,14.536488158879646,145.36488158879646,10,5,"['Na', 'O', 'Sn', 'W', 'Y']",Cubic,True,False,0.0,NM,,False
mp-2713340,NaYTa(PO4)3,Na-O-P-Ta-Y,3.2051,3.3616,0.1565,0.52052243,True,,,,,,,,,0.046286782175918,-3.056181818294882,,3.544989328632057,15.03513445228105,1623.7945208463534,108,5,"['Na', 'O', 'P', 'Ta', 'Y']",Trigonal,True,False,0.0,NM,,False
mp-2715693,NaYTa3SiP5O24,Na-O-P-Si-Ta-Y,3.1691,3.5348,0.3657,0.61357772,True,,,,,,,,,0.015055451785711,-3.104131870759817,,3.875833679692198,14.954541065726318,1570.2268119012633,105,6,"['Na', 'O', 'P', 'Si', 'Ta', 'Y']",Triclinic,True,False,0.0,NM,,False
mp-1220706,NaYTi2(SiO5)2,Na-O-Si-Ti-Y,2.9705,5.2187,2.2482,2.25614807,False,,,,,,,,,0.015140777291666001,-3.386013704877873,,3.735588882614776,11.774039241918834,188.38462787070134,16,5,"['Na', 'O', 'Si', 'Ti', 'Y']",Monoclinic,True,False,0.0005882999999990001,NM,,False
mp-1220744,NaYTi2O6,Na-O-Ti-Y,2.3484,5.0654,2.717,5.06553526,False,,,,,,,,,0.012350734125011,-3.423329342804597,,4.457571553487921,11.310707200116088,226.21414400232175,20,4,"['Na', 'O', 'Ti', 'Y']",Orthorhombic,True,False,0.0003609,NM,,False
mp-1220733,NaYTiNbO6F,F-Na-Nb-O-Ti-Y,2.773599999999999,4.8104,2.0368,2.0367703600000002,False,,,,,,,,,0.06163603477272501,-3.360243750882969,,4.412190730839634,12.579199615478354,276.7423915405238,22,6,"['F', 'Na', 'Nb', 'O', 'Ti', 'Y']",Orthorhombic,True,False,0.0016049,NM,,False
mp-42599,NaYTiNbO6F,F-Na-Nb-O-Ti-Y,2.8506,4.8065999999999995,1.956,2.95700629,True,,,,,,,,,0.055364135454544,-3.366515650201151,,4.377278013989206,12.67953001098366,557.899320483281,44,6,"['F', 'Na', 'Nb', 'O', 'Ti', 'Y']",Tetragonal,True,False,0.0018150999999990002,NM,,False
mp-18005,NaYTiO4,Na-O-Ti-Y,2.3722,4.3564,1.9842,2.14081509,True,,,,,,,,,0.020616200468735,-3.360695499244663,,4.130677085070821,12.85028296513877,359.80792302388556,28,4,"['Na', 'O', 'Ti', 'Y']",Orthorhombic,False,False,6.450000000000001e-05,NM,,False
mp-2712605,NaYTiP2SO12,Na-O-P-S-Ti-Y,2.0159,2.3028,0.2869,0.64849365,True,,,,,,,,,0.072441155104167,-2.856371071472131,,2.797681805502238,14.698976905303486,1587.4895057727765,108,6,"['Na', 'O', 'P', 'S', 'Ti', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-2712567,NaYTiSi(SO6)2,Na-O-S-Si-Ti-Y,1.5904,1.9797,0.38930000000000003,0.72358641,False,,,,,,,,,0.113832849699075,-2.694803772113667,,2.695221787402375,15.196256231936422,1641.1956730491336,108,6,"['Na', 'O', 'S', 'Si', 'Ti', 'Y']",Monoclinic,True,False,0.0,NM,,False
mp-2712737,NaYZrP2SO12,Na-O-P-S-Y-Zr,3.7018,3.7398,0.038,0.34976874,True,,,,,,,,,0.047694836446757004,-2.954588925638799,,2.883626659172544,15.647947162133915,1689.978293510463,108,6,"['Na', 'O', 'P', 'S', 'Y', 'Zr']",Monoclinic,True,False,0.0,NM,,False
mp-1220690,NaYZrS4,Na-S-Y-Zr,1.079799999999999,3.1403,2.0605,2.11645597,True,,,,,,,,,0.038968732857145,-1.942901240197044,,3.21442615243004,24.455322776374544,171.1872594346218,7,4,"['Na', 'S', 'Y', 'Zr']",Monoclinic,True,False,1e-07,NM,,False
mp-2712633,NaYZrSi(SO6)2,Na-O-S-Si-Y-Zr,3.0139,3.4214,0.40750000000000003,0.77832424,False,,,,,,,,,0.08604371122685,-2.7786983690581097,,2.807744099439962,16.01180757278377,1729.275217860647,108,6,"['Na', 'O', 'S', 'Si', 'Y', 'Zr']",Monoclinic,True,False,0.0,NM,,False
mp-708035,NaZn(H3O2)3,H-Na-O-Zn,3.4801,1.6042,-1.8759000000000001,-1.81899196,False,,,,,,,,,0.032255587867640004,-1.3652457757429,,2.050772137566175,9.214861939875298,313.30530595576016,34,4,"['H', 'Na', 'O', 'Zn']",Triclinic,False,False,0.0008328999999990001,NM,,False
mp-695960,NaZn(HO)3,H-Na-O-Zn,3.2005,2.2185,-0.982,-0.88515321,False,1.634196955694141,6.966897013333334,4.296297323333333,2.67059969,,,,,0.002442056874994,-1.5235385029849131,,2.85425189434851,10.13898194103196,648.8948442260454,64,4,"['H', 'Na', 'O', 'Zn']",Tetragonal,False,False,0.001426999999999,NM,,False
mp-1096496,NaZn2Au,Au-Na-Zn,1.2132,-2.3737,-3.5869,-3.58689512,False,,,,,,,,,0.817396094008618,0.5759815982131641,,0.5502471398185701,264.64221716207356,1058.5688686482943,4,3,"['Au', 'Na', 'Zn']",Orthorhombic,True,False,9.11e-05,NM,,False
mp-1220707,NaZn2CdF7,Cd-F-Na-Zn,2.804599999999999,1.7052,-1.0994,-1.09919057,True,,,,,,,,,0.0036849222727240003,-2.634894780125392,,4.583505942350471,13.147930665176657,289.25447463388645,22,4,"['Cd', 'F', 'Na', 'Zn']",Orthorhombic,True,False,0.000174,NM,,False
mp-2714082,NaZn2Ge2PS5O24,Ge-Na-O-P-S-Zn,1.1335,1.9479000000000002,0.8144,1.05600185,True,,,,,,,,,0.048789879940476004,-1.92524926733873,,3.138353362615209,13.218297395174156,1387.9212264932864,105,6,"['Ge', 'Na', 'O', 'P', 'S', 'Zn']",Triclinic,True,False,0.0,NM,,False
mp-758168,NaZn2HSe2O7,H-Na-O-Se-Zn,3.7643999999999993,4.2749,0.5105000000000001,0.52023006,True,,,,,,,,,0.001058084302886,-1.5671358559474462,,3.97212088890231,13.658335253319201,710.2334331725984,52,5,"['H', 'Na', 'O', 'Se', 'Zn']",Orthorhombic,False,False,0.0005088,NM,,False
mp-24001,NaZn2P2HO8,H-Na-O-P-Zn,3.977999999999999,3.7202,-0.25780000000000003,-0.21007575,False,,,,,,,,,0.0,-2.354977655136786,-0.014732317428565001,3.035367706380986,13.471769729855254,377.2095524359471,28,5,"['H', 'Na', 'O', 'P', 'Zn']",Triclinic,False,False,0.008957999999999001,NM,,True
mp-2714025,NaZn2Sn2PS5O24,Na-O-P-S-Sn-Zn,1.516699999999999,2.534,1.0173,1.35054321,False,,,,,,,,,0.013764375384918,-1.974750667433967,,3.213144434308344,14.271121861604454,1498.4677954684678,105,6,"['Na', 'O', 'P', 'S', 'Sn', 'Zn']",Triclinic,True,False,0.0,NM,,False
mp-1220814,NaZn3H3S2O9,H-Na-O-S-Zn,3.373199999999999,4.374,1.0008,4.37431654,False,,,,,,,,,0.064803287743062,-1.676072638896073,,3.385411090938076,11.727415576682624,422.18696076057444,36,5,"['H', 'Na', 'O', 'S', 'Zn']",Trigonal,True,False,0.003343999999999,NM,,False
mp-849796,NaZn4H18SClO16,Cl-H-Na-O-S-Zn,3.2835,2.6387,-0.6448,-0.60836787,False,,,,,,,,,0.013092105960364002,-1.477233700399495,,2.537365423539061,9.996517894047546,819.7144673118987,82,6,"['Cl', 'H', 'Na', 'O', 'S', 'Zn']",Trigonal,False,False,0.0007890999999990001,NM,,False
mp-1181719,NaZn4H6SClO16,Cl-H-Na-O-S-Zn,0.49310000000000004,-0.2943,-0.7874,-0.29437782,False,,,,,,,,,0.0,-1.376249992461355,-0.007082434310338,2.639515919625061,13.323666801822348,772.7726745056962,58,6,"['Cl', 'H', 'Na', 'O', 'S', 'Zn']",Triclinic,True,True,11.9969141,FM,,True
mp-13097,NaZnAs,As-Na-Zn,0.35759999999999903,3.062,2.7044,2.79003367,True,4.255148285704428,28.556859436666667,10.450572503333332,18.106286933333333,36.358,21.583,0.8250000000000001,0.252,0.0,-0.414957609626436,-0.11321657611111001,4.494852854000774,20.111882218019606,120.67129330811763,6,3,"['As', 'Na', 'Zn']",Tetragonal,False,False,0.0,NM,,True
mp-1193488,NaZnAs(H2O3)2,As-H-Na-O-Zn,2.9193000000000002,2.0316,-0.8877,-0.89932914,False,,,,,,,,,0.095867545897445,-1.534938787221485,,2.9337866510196893,11.465899063852211,298.1133756601575,26,5,"['As', 'H', 'Na', 'O', 'Zn']",Triclinic,True,False,0.0003471,NM,,False
mp-976402,NaZnAs(H2O3)2,As-H-Na-O-Zn,3.0309,2.2886,-0.7423000000000001,-0.66909902,False,,,,,,,,,0.04566353051283,-1.585142802606101,,3.077320156519541,10.931102356770708,284.2086612760384,26,5,"['As', 'H', 'Na', 'O', 'Zn']",Triclinic,True,False,0.0001416,NM,,False
mp-1201715,NaZnAsO4,As-Na-O-Zn,2.805,2.601,-0.20400000000000001,-0.20395539000000001,False,,,,,,,,,0.020439504523809,-1.9110554055541882,,3.7020256160864893,14.566171051614432,611.7791841678062,42,4,"['As', 'Na', 'O', 'Zn']",Hexagonal,False,False,0.00092,NM,,False
mp-14901,NaZnAsO4,As-Na-O-Zn,3.009,2.8056,-0.2034,-0.13922536,False,,,,,,,,,0.0,-1.9314949100779972,-0.048501931130950006,3.988873121571107,13.518689794809715,1135.569942764016,84,4,"['As', 'Na', 'O', 'Zn']",Monoclinic,False,False,2e-07,NM,,True
