material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,volume,nsites,nelements,elements,elements_clean,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-2713129,Na2MgInP(SO6)2,In-Mg-Na-O-P-S,3.2079,4.4596,1.2517,1.51352357,True,,,,,,,,,0.035210807719297,-2.324089593196569,,2.983408170515834,1576.9315002399205,114,6,['In' 'Mg' 'Na' 'O' 'P' 'S'],"In,Mg,Na,O,P,S",Monoclinic,True,False,0.0,NM,,False,False,False,1.8397743600990638e-05,3.034224786623936e-11,0.4944960309282101,0.5,0.5,1.0,0.1,0.4037657464552537
mp-2713270,Na2MgTa(PO4)3,Mg-Na-O-P-Ta,3.152599999999999,4.1651,1.0125,1.24955071,True,,,,,,,,,0.024196405950288002,-2.8800574172291498,,3.543382346552375,1507.5294662047647,114,5,['Mg' 'Na' 'O' 'P' 'Ta'],"Mg,Na,O,P,Ta",Monoclinic,True,False,0.0,NM,,False,False,False,3.475294904326111e-05,1.0760318278104241e-10,0.6163575047102519,0.5,0.5,1.0,0.1,0.43118825798786786
mp-1198211,Na2NiMo6H26(NO15)2,H-Mo-N-Na-Ni-O,2.6576,2.0942,-0.5634,-0.39556041000000003,True,,,,,,,,,0.058034707146846005,-1.4611926338098291,,2.73626754306507,1474.0877527661912,134,6,['H' 'Mo' 'N' 'Na' 'Ni' 'O'],"H,Mo,N,Na,Ni,O",Monoclinic,False,True,4.0000011,FM,,False,False,False,0.0044041059620507144,1.975832184951818e-06,0.31326865217106736,0.5,0.5,0.0,0.1,0.3044184859081073
mp-2716440,Na2Sc4Ti4Si3(S3O16)3,Na-O-S-Sc-Si-Ti,1.2288000000000001,1.9606000000000001,0.7318,1.728998209999999,True,,,,,,,,,0.052812360107146,-2.651091547194172,,2.560090664901344,3031.8369557890774,210,6,['Na' 'O' 'S' 'Sc' 'Si' 'Ti'],"Na,O,S,Sc,Si,Ti",Triclinic,True,False,0.0,NM,,False,False,False,0.9620950775385053,0.9363522334034706,0.34775843166111925,0.5,0.5,1.0,0.1,0.7136245910793841
mp-2715541,Na2ScNb3Si4(SO12)2,Na-Nb-O-S-Sc-Si,1.8431000000000002,2.5135,0.6704,0.94714488,False,,,,,,,,,0.064640031216931,-2.840335379150702,,2.915987066816995,1588.986089466817,108,6,['Na' 'Nb' 'O' 'S' 'Sc' 'Si'],"Na,Nb,O,S,Sc,Si",Triclinic,True,False,0.0,NM,,False,False,False,0.45340589861762776,0.05475681797094868,0.27450093157056504,0.5,0.5,1.0,0.0,0.3736712072184215
mp-2712631,Na2Si2Sn2SO12,Na-O-S-Si-Sn,2.603799999999999,4.5763,1.9725000000000001,2.29217963,True,,,,,,,,,0.13062432991227801,-2.380851151855717,,3.5503973178678443,1581.6712183364189,114,5,['Na' 'O' 'S' 'Si' 'Sn'],"Na,O,S,Si,Sn",Monoclinic,True,False,0.0,NM,,False,False,False,0.006797365794595793,4.874670722004016e-06,0.07335192004555502,0.5,0.5,1.0,0.1,0.3105342473945814
mp-2712730,Na2SiSnGe(PO6)2,Ge-Na-O-P-Si-Sn,2.8829000000000002,4.7219,1.839,2.15811052,True,,,,,,,,,0.072690463842106,-2.522098470458474,,3.552020170061698,1456.7651550764253,114,6,['Ge' 'Na' 'O' 'P' 'Si' 'Sn'],"Ge,Na,O,P,Si,Sn",Triclinic,True,False,0.0,NM,,False,False,False,0.0005877618076012071,3.174131405132722e-08,0.23367844464524118,0.5,0.5,1.0,0.1,0.34520990073696695
mp-2712796,Na2TaGaSi(PO6)2,Ga-Na-O-P-Si-Ta,3.165999999999999,4.3469,1.1809,1.54290263,False,,,,,,,,,0.051037051842103005,-2.805104861590053,,3.843143283815634,1500.2009085596328,114,6,['Ga' 'Na' 'O' 'P' 'Si' 'Ta'],"Ga,Na,O,P,Si,Ta",Monoclinic,True,False,0.0,NM,,False,False,False,2.984144078842351e-05,7.942563030127068e-11,0.3603278250206577,0.5,0.5,1.0,0.0,0.28358047496454786
mp-696485,Na2TeHSO5F3,F-H-Na-O-S-Te,3.4852,4.2658000000000005,0.7806000000000001,0.84393468,False,,,,,,,,,0.016500915256416,-2.141241196013484,,3.29927704460107,691.8308732551467,52,6,['F' 'H' 'Na' 'O' 'S' 'Te'],"F,H,Na,O,S,Te",Monoclinic,False,False,0.0020295,NM,,False,False,False,5.681476527399371e-07,3.181851633166392e-14,0.7189105735611804,0.5,0.5,1.0,0.0,0.404727785427213
mp-760979,Na2Ti2O5,Na-O-Ti,3.7001,2.6437,-1.0564,-0.99648117,False,,,,,,,,,0.031107941611109004,-3.001884589658366,,2.367456708553606,622.0329342042867,36,3,['Na' 'O' 'Ti'],"Na,O,Ti",Monoclinic,True,False,0.0021265,NM,,False,False,False,2.7571725402803512e-08,8.680506319203968e-17,0.5367843584677036,0.5,0.5,1.0,0.0,0.32327648685887156
mp-699888,Na2TiFe(PO4)3,Fe-Na-O-P-Ti,2.5111,3.8788,1.3677000000000001,1.507809669999999,False,,,,,,,,,0.044523838323768,-2.677775596053711,,2.971829177561932,971.360835400416,76,5,['Fe' 'Na' 'O' 'P' 'Ti'],"Fe,Na,O,P,Ti",Cubic,False,True,20.0026451,FM,,False,False,False,0.013761780868756,2.1426448239263484e-05,0.4104600125214172,0.5,0.5,0.0,0.0,0.23105866231477917
mp-761051,Na2VPO6,Na-O-P-V,3.0187,3.566,0.5473,0.54733047,False,,,,,,,,,0.021029473499998,-2.497557089490148,,2.913696011422723,510.3896682980596,40,4,['Na' 'O' 'P' 'V'],"Na,O,P,V",Orthorhombic,True,False,0.0012207,NM,,False,False,False,0.000149778161595544,2.0040003080625044e-09,0.6566596245574127,0.5,0.5,1.0,0.0,0.35028211588231684
mp-2716323,Na2Y4Hf4Si3(S3O16)3,Hf-Na-O-S-Si-Y,2.8929,3.7081,0.8152,3.48185301,False,,,,,,,,,0.059695833738095005,-2.76761515324179,,3.30869549457783,3397.230028777372,210,6,['Hf' 'Na' 'O' 'S' 'Si' 'Y'],"Hf,Na,O,S,Si,Y",Triclinic,True,False,0.0,NM,,False,False,True,0.0005335634667861133,2.60804445199774e-08,0.3030320587052479,0.5,0.5,1.0,0.0,0.2708022685095677
mp-1111744,Na2YCuBr6,Br-Cu-Na-Y,1.671199999999999,2.8539,1.1827,1.16071916,False,,,,,,,,,0.179029927999999,-1.580670454275861,,3.52012899627216,319.76253012353413,10,4,['Br' 'Cu' 'Na' 'Y'],"Br,Cu,Na,Y",Cubic,True,False,0.000315399999999,NM,,False,False,True,0.7097858316601731,0.18490799741231215,0.027859017969873733,0.5,0.5,1.0,0.0,0.3934326708174226
mp-2715697,Na2YNb3Si4(SO12)2,Na-Nb-O-S-Si-Y,1.917,2.3824,0.46540000000000004,0.70505621,False,,,,,,,,,0.07983157878637501,-2.8399705959562582,,2.984554349607837,1625.8389310102152,108,6,['Na' 'Nb' 'O' 'S' 'Si' 'Y'],"Na,Nb,O,S,Si,Y",Triclinic,True,False,0.0,NM,,False,False,True,0.3533122242561755,0.029336028142748913,0.20257773780095784,0.5,0.5,1.0,0.0,0.3315356052621261
mp-1094106,Na2Zn2S3,Na-S-Zn,2.0356,3.0973,1.0617,1.06199386,True,,,,,,,,,0.040906769999997004,-1.07444103513393,,2.892264639823747,626.9340210815725,28,3,['Na' 'S' 'Zn'],"Na,S,Zn",Tetragonal,True,False,0.00019089999999900002,NM,,False,False,False,0.22045526158222142,0.009491562812427034,0.4412536494767741,0.5,0.5,1.0,0.1,0.44266586596795165
mp-2714090,Na2Zn4SiSn4S11O48,Na-O-S-Si-Sn-Zn,0.7801,2.7484,1.9683000000000002,2.52787629,True,,,,,,,,,0.02851844939884,-1.927699616122743,,3.193220456153039,3012.831390890874,210,6,['Na' 'O' 'S' 'Si' 'Sn' 'Zn'],"Na,O,S,Si,Sn,Zn",Triclinic,True,False,0.0,NM,,False,False,False,0.3754424689939071,0.5263207295876023,0.5653168051060934,0.5,0.5,1.0,0.1,0.5752241351668264
mp-2713816,Na2Zr2Si3Ge2(SO8)3,Ge-Na-O-S-Si-Zr,1.0164,2.305,1.2886,1.5495615200000001,True,,,,,,,,,0.112268253518518,-2.538184083016443,,3.079649207114113,1517.535651968,108,6,['Ge' 'Na' 'O' 'S' 'Si' 'Zr'],"Ge,Na,O,S,Si,Zr",Triclinic,True,False,0.0,NM,,False,False,False,0.7209103432385693,0.9421153538792364,0.1058888764251103,0.5,0.5,1.0,0.1,0.6057153971980248
mp-2712729,Na2ZrSiGe(PO6)2,Ge-Na-O-P-Si-Zr,3.058099999999999,4.17,1.111899999999999,1.35279377,True,,,,,,,,,0.07835830685964801,-2.813013006423387,,3.265599640787122,1500.6768410796064,114,6,['Ge' 'Na' 'O' 'P' 'Si' 'Zr'],"Ge,Na,O,P,Si,Zr",Triclinic,True,False,0.0,NM,,False,False,False,9.858550835447415e-05,8.652926098737301e-10,0.2086355900335442,0.5,0.5,1.0,0.1,0.3394651896137417
mp-2715292,Na3AlSiSn(PO6)2,Al-Na-O-P-Si-Sn,3.2664,5.663,2.3966,2.69390462,True,,,,,,,,,0.057468484944443,-2.708222379921181,,3.350072439912399,984.7758637083871,80,6,['Al' 'Na' 'O' 'P' 'Si' 'Sn'],"Al,Na,O,P,Si,Sn",Monoclinic,True,False,0.0,NM,,False,False,False,9.194289253124733e-06,7.662923434634665e-12,0.31683640879648456,0.5,0.5,1.0,0.1,0.3637902606953255
mp-2715388,Na3AlSiSn(PO6)2,Al-Na-O-P-Si-Sn,3.365999999999999,5.7695,2.4035,2.64219534,True,,,,,,,,,0.055959702777776,-2.709731162087849,,3.34530514770775,1479.2688565769402,120,6,['Al' 'Na' 'O' 'P' 'Si' 'Sn'],"Al,Na,O,P,Si,Sn",Monoclinic,True,False,0.0,NM,,False,False,False,2.6869267220244354e-06,6.743083548184278e-13,0.3265428640062763,0.5,0.5,1.0,0.1,0.3659727489600157
mp-5830,Na3AsS3,As-Na-S,2.5223,4.0022,1.4799,1.54543059,False,2.111487414123039,11.42792261666667,6.969543516666668,4.458379100000001,,,,,0.0,-1.010759029419643,-0.062479147499999006,2.582689523048097,617.4525056158254,28,3,['As' 'Na' 'S'],"As,Na,S",Cubic,False,False,0.0,NM,,True,False,False,0.012673665370651373,1.800797116569069e-05,1.0,0.315944891700686,0.5,1.0,0.0,0.45056285129344065
mp-770738,Na3BSbAsO7,As-B-Na-O-Sb,2.9763,4.9615,1.9852,2.03222693,False,,,,,,,,,0.055300465801282006,-2.112053508138814,,3.45797028987896,373.07966553569656,26,5,['As' 'B' 'Na' 'O' 'Sb'],"As,B,Na,O,Sb",Monoclinic,True,False,0.002883499999999,NM,,False,False,False,0.00023238437202904958,4.853288168215233e-09,0.33087675443930586,0.5,0.5,1.0,0.0,0.27699955688774425
mp-2715808,Na3Ca2Nb10Si3(P5O24)3,Ca-Na-Nb-O-P-Si,2.1247,2.3657,0.241,0.499052999999999,False,,,,,,,,,0.018328622071424,-2.929938270512198,,2.9452164446871683,1566.8297486197612,105,6,['Ca' 'Na' 'Nb' 'O' 'P' 'Si'],"Ca,Na,Nb,O,P,Si",Triclinic,True,False,0.0,NM,,False,False,False,0.14598790090083227,0.00366876384731163,0.6931059250805832,0.5,0.5,1.0,0.0,0.3917913939652055
mp-28602,Na3ClO,Cl-Na-O,2.0299,2.947,0.9171,0.96869593,True,1.697741959191678,9.718909219999993,6.836581459999994,2.882327759999999,32.992,22.436,0.161,0.223,0.0,-1.6976095178275852,-0.002159999999999,2.2559230926403853,88.63996781954468,5,3,['Cl' 'Na' 'O'],"Cl,Na,O",Cubic,False,False,0.0692935,NM,,True,False,False,0.2259636165808983,0.010056415398752312,1.0,0.11744534005309835,0.2706250162984946,1.0,0.1,0.5526786690928517
mp-756305,Na3CoBPO7,B-Co-Na-O-P,0.3966,2.2406,1.843999999999999,1.85846351,False,,,,,,,,,0.061793747449637004,-2.3175673586882652,,3.002758810239051,623.0879842516598,52,5,['B' 'Co' 'Na' 'O' 'P'],"B,Co,Na,O,P",Monoclinic,True,True,8.0001388,FM,,False,False,False,0.061960318378155764,0.05462496740768443,0.2905804080752066,0.5,0.5,0.0,0.0,0.19919603405204392
mp-1210429,Na3CrO4,Cr-Na-O,1.033799999999999,1.936,0.9022,1.935945939999999,True,,,,,,,,,0.0,-1.9564570105172412,-0.020624144687503003,2.617047087769102,469.4425283054141,32,3,['Cr' 'Na' 'O'],"Cr,Na,O",Orthorhombic,True,True,3.9999998,FM,,True,False,False,0.7460257775640206,0.9595602021775788,1.0,0.5,0.5,0.0,0.1,0.7248964272458778
mp-779502,Na3CuO2,Cu-Na-O,1.605,3.3095,1.7045,1.80111344,True,,,,,,,,,0.016077468124992,-1.334845698397988,,3.048396614965821,716.9201060885661,48,3,['Cu' 'Na' 'O'],"Cu,Na,O",Tetragonal,True,False,0.0034693,NM,,False,False,False,0.8029577954575509,0.2706833597179435,0.7250248401055549,0.5,0.5,1.0,0.1,0.6728383465636212
mp-1232413,Na3CuP2H6NO13,Cu-H-N-Na-O-P,0.153899999999999,1.0627,0.9088,1.06266961,False,,,,,,,,,0.011975753942309,-1.793144429266294,,2.315113003147686,606.0985506893545,52,6,['Cu' 'H' 'N' 'Na' 'O' 'P'],"Cu,H,N,Na,O,P",Monoclinic,False,True,0.00045779999999900005,AFM,,False,False,False,0.01232218748237829,0.005598405864114049,0.7870094060587111,0.5,0.5,0.5,0.0,0.3756726592648894
mp-556540,Na3Fe3(PO4)4,Fe-Na-O-P,1.7179,2.3519,0.634,0.61301357,False,,,,,,,,,0.0,-2.437781256642667,-0.014834064679486001,2.9720749488549183,688.7708334668374,52,4,['Fe' 'Na' 'O' 'P'],"Fe,Na,O,P",Monoclinic,False,True,29.9971544,FM,,True,False,False,0.6400069257196614,0.13723993975054002,1.0,0.5,0.5,0.0,0.0,0.5555877223924964
mp-771144,Na3FeAsCO7,As-C-Fe-Na-O,1.7516,3.2984,1.5468000000000002,1.52729354,False,,,,,,,,,0.0,-1.9772908193567271,-0.031094984230726003,3.4224323789864153,628.3097589120885,52,5,['As' 'C' 'Fe' 'Na' 'O'],"As,C,Fe,Na,O",Monoclinic,True,True,15.9999991,FM,,True,False,False,0.5889461651101118,0.10902105805772877,1.0,0.5,0.5,0.0,0.0,0.4847307299875685
mp-774247,Na3FeBSO7,B-Fe-Na-O-S,2.9324,4.9972,2.0648,2.06806038,True,,,,,,,,,0.06940821346153901,-2.148321354677276,,2.800973245014763,663.240477973466,52,5,['B' 'Fe' 'Na' 'O' 'S'],"B,Fe,Na,O,S",Monoclinic,True,True,0.0053414,AFM,,False,False,False,0.0003618862941636379,1.1874718147886311e-08,0.24953295976952122,0.5,0.5,0.5,0.1,0.30372634196741605
mp-560311,Na3FeF6,F-Fe-Na,3.1439,1.1303,-2.0136,-1.8206719,True,1.450033078933029,10.255323079999998,8.152727149999999,2.102595929999999,,,,,0.0,-2.892234818913793,-0.047551367249998006,3.261582550106153,243.16084136871726,20,3,['F' 'Fe' 'Na'],"F,Fe,Na",Monoclinic,True,True,10.0000002,FM,,True,False,False,3.834361521440546e-05,1.3091056677794622e-10,1.0,0.05614070510382208,0.5,0.0,0.1,0.3675876225201121
mp-2713917,Na3Ga4P3(SO8)3,Ga-Na-O-P-S,3.5469,4.5784,1.0315,1.33203992,True,,,,,,,,,0.056231870360356005,-2.286617238033329,,3.253393033857757,1410.185009640822,111,5,['Ga' 'Na' 'O' 'P' 'S'],"Ga,Na,O,P,S",Triclinic,True,False,0.0,NM,,False,False,False,2.4548652449722983e-07,6.155974083572598e-15,0.3247702053473877,0.5,0.5,1.0,0.1,0.3655733514376311
mp-2715486,Na3GaSiSn(PO6)2,Ga-Na-O-P-Si-Sn,3.117,5.0449,1.9279000000000002,2.1778372,True,,,,,,,,,0.057347894916671006,-2.557557317712849,,3.532562786000269,1521.4022353854466,120,6,['Ga' 'Na' 'O' 'P' 'Si' 'Sn'],"Ga,Na,O,P,Si,Sn",Monoclinic,True,False,0.0,NM,,False,False,False,5.1811256518484455e-05,2.387496612168925e-10,0.3176014772486094,0.5,0.5,1.0,0.1,0.3639719899458849
mp-1195700,Na3HoSi2O7,Ho-Na-O-Si,3.969999999999999,4.9087,0.9387000000000001,0.93890905,False,,,,,,,,,0.0,-3.052820713908047,-0.019765451474363,3.69188506651011,1085.0505886865233,78,4,['Ho' 'Na' 'O' 'Si'],"Ho,Na,O,Si",Hexagonal,False,False,0.0018219999999990002,NM,,True,False,True,4.0981613829248074e-10,2.5261637809257822e-20,1.0,0.5,0.5,1.0,0.0,0.475000000102454
mp-2712840,Na3La2Nb2SiP5O24,La-Na-Nb-O-P-Si,2.090999999999999,3.0058,0.9148000000000001,1.26533957,False,,,,,,,,,0.13350941081085801,-2.942077636955465,,3.179018112467272,1723.001222854597,111,6,['La' 'Na' 'Nb' 'O' 'P' 'Si'],"La,Na,Nb,O,P,Si",Triclinic,True,False,0.0,NM,,False,False,True,0.17161475255900005,0.005310838452386399,0.06923919214403335,0.5,0.5,1.0,0.0,0.2574091007492547
mp-2713673,Na3LaTaSi2PO12,La-Na-O-P-Si-Ta,2.6676,4.6262,1.9586000000000001,2.28435741,True,,,,,,,,,0.15006650375000002,-2.983400999722372,,3.820816818554939,1741.785737425447,120,6,['La' 'Na' 'O' 'P' 'Si' 'Ta'],"La,Na,O,P,Si,Ta",Monoclinic,True,False,0.0,NM,,False,False,True,0.004054692202369245,1.6646080146446975e-06,0.049720891852524936,0.5,0.5,1.0,0.1,0.30459973113443317
mp-765725,Na3Li5Mn5O9,Li-Mn-Na-O,0.7238000000000001,2.8898,2.166,2.25865188,True,,,,,,,,,0.071275730340909,-1.857580590248171,,3.244780571886475,267.3209259175959,22,4,['Li' 'Mn' 'Na' 'O'],"Li,Mn,Na,O",Triclinic,True,True,24.9952661,FM,,False,False,False,0.3052664964583399,0.418080942766284,0.24038472775363007,0.5,0.5,0.0,0.1,0.38171245272114157
mp-2231717,Na3Mg(NiO2)5,Mg-Na-Ni-O,0.7017000000000001,2.3248,1.6231,1.71732789,False,,,,,,,,,0.19035132745614602,-1.235734789428312,,3.752746941686301,241.9228772590625,19,4,['Mg' 'Na' 'Ni' 'O'],"Mg,Na,Ni,O",Triclinic,True,True,3.0000002,FM,,False,False,False,0.2799318687679977,0.37829433504566434,0.022214133486865868,0.5,0.5,0.0,0.0,0.23155258573850895
mp-2715212,Na3Mg3In(SO4)6,In-Mg-Na-O-S,3.7157,4.7619,1.0462,1.267582089999999,True,,,,,,,,,0.0069117015765750005,-2.244758015066792,,2.739924129090207,1514.6679393079312,111,5,['In' 'Mg' 'Na' 'O' 'S'],"In,Mg,Na,O,S",Triclinic,True,False,0.0,NM,,False,False,False,2.1887606331581427e-08,5.542859513921832e-17,0.8708948510383883,0.5,0.5,1.0,0.1,0.4884513464083488
mp-2230366,Na3MgTi2P2O10F,F-Mg-Na-O-P-Ti,0.31069999999999903,6.0664,5.7557,5.86163904,False,,,,,,,,,0.16223226437699,-2.826585325267911,,3.143285293272556,227.13364339777485,19,6,['F' 'Mg' 'Na' 'O' 'P' 'Ti'],"F,Mg,Na,O,P,Ti",Monoclinic,True,True,1.9916620999999992,FM,,False,False,False,0.03648668858364721,0.026286422648108345,0.038982389444439276,0.5,0.5,0.0,0.0,0.13302920961381412
mp-773605,Na3Mn(BO3)2,B-Mn-Na-O,2.5967000000000002,3.6939,1.0972,1.10624238,False,,,,,,,,,0.034999611249975006,-2.378766318991858,,2.8858139854832583,555.9096327043877,48,4,['B' 'Mn' 'Na' 'O'],"B,Mn,Na,O",Monoclinic,True,True,16.0012618,FM,,False,False,False,0.0071883290656242615,5.47848079722681e-06,0.4965891647574042,0.5,0.5,0.0,0.0,0.22585067570508902
mp-1106352,Na3MoCl6,Cl-Mo-Na,1.7232,2.8761,1.1529,1.3172489,False,1.684167063170002,5.900287810000006,3.063869113333335,2.8364186966666702,,,,,0.0,-1.671910378499998,-0.035186712541669,2.5437065641256913,493.0324166528505,20,3,['Cl' 'Mo' 'Na'],"Cl,Mo,Na",Trigonal,False,True,6.0000001,FM,,True,False,False,0.631989815297961,0.1324711726380743,1.0,0.11310859308946676,0.5,0.0,0.0,0.4948344186836214
mp-2715636,Na3Nb10Zn2Si3(P5O24)3,Na-Nb-O-P-Si-Zn,2.1155,2.4713,0.3558,0.5920393700000001,False,,,,,,,,,0.016569625853172003,-2.8502735335598173,,3.067314016176086,1531.8871648198176,105,6,['Na' 'Nb' 'O' 'P' 'Si' 'Zn'],"Na,Nb,O,P,Si,Zn",Triclinic,True,False,0.0,NM,,False,False,False,0.15268538509644325,0.004063672914606448,0.7179233165762405,0.5,0.5,1.0,0.0,0.3989355537198257
mp-2712955,Na3Nb2Al2SiP5O24,Al-Na-Nb-O-P-Si,2.4755000000000003,3.8087,1.3332,1.58426051,True,,,,,,,,,0.032528906306301,-2.909785035243754,,3.000284721759313,1453.971251514117,111,6,['Al' 'Na' 'Nb' 'O' 'P' 'Si'],"Al,Na,Nb,O,P,Si",Triclinic,True,False,0.0,NM,,False,False,False,0.01778765180479658,3.6886384617790035e-05,0.5217440556833147,0.5,0.5,1.0,0.1,0.41389961384674845
mp-2715777,Na3Nb2Zn4P3(SO6)6,Na-Nb-O-P-S-Zn,2.3169,2.520299999999999,0.2034,0.52104351,False,,,,,,,,,0.025698069780094,-2.231166561630862,,3.03416268277693,1507.9860816924092,108,6,['Na' 'Nb' 'O' 'P' 'S' 'Zn'],"Na,Nb,O,P,S,Zn",Trigonal,True,False,0.0,NM,,False,False,False,0.050676523079982994,0.0003496003001762467,0.5981214837369594,0.5,0.5,1.0,0.0,0.3485267475743358
mp-1221291,Na3Nb6Bi5O24,Bi-Na-Nb-O,1.8875000000000002,4.7443,2.8568000000000002,4.74428178,True,,,,,,,,,0.015799763947358002,-2.518849020635209,,6.584472675288455,518.3251751673176,38,4,['Bi' 'Na' 'Nb' 'O'],"Bi,Na,Nb,O",Triclinic,True,False,0.0004699,NM,,False,False,False,0.3919040336619136,0.03791021332895286,0.7290628921039363,0.5,0.5,1.0,0.1,0.5498354370967249
mp-540885,Na3PH16(SO2)4,H-Na-O-P-S,3.0646,3.2205,0.1559,0.19730969,True,,,,,,,,,0.016036065703124002,-1.2267235002744,,1.6599363927470092,1489.8419606310742,128,5,['H' 'Na' 'O' 'P' 'S'],"H,Na,O,P,S",Monoclinic,False,False,0.0009289,NM,,False,False,False,9.192696774710577e-05,7.520923452374982e-10,0.7256254444218666,0.5,0.5,1.0,0.1,0.5064293429602172
mp-674333,Na3PO4,Na-O-P,3.9187000000000003,4.2725,0.3538,0.35949604,False,,,,,,,,,0.0,-2.518010732972598,-0.13538439765625002,2.422899189979156,224.7141672256156,16,3,['Na' 'O' 'P'],"Na,O,P",Monoclinic,True,False,0.0,NM,,True,False,False,9.445686182800283e-10,1.2636397748887236e-19,1.0,0.5,0.5,1.0,0.0,0.427500000212528
mp-14374,Na3Rh(NO2)6,N-Na-O-Rh,2.6076,2.516,-0.0916,0.00049551,False,,,,,,,,,0.047845773977269,-1.094579116097178,,2.601670066908393,285.8811432755261,22,4,['N' 'Na' 'O' 'Rh'],"N,Na,O,Rh",Trigonal,False,False,0.0002985,NM,,False,False,True,0.006596075025209114,4.578278263317513e-06,0.3840757502605321,0.5,0.5,1.0,0.0,0.3226686430631748
mp-556577,Na3Sb3(AsO7)2,As-Na-O-Sb,1.8894000000000002,4.0446,2.1552,4.04447232,False,,,,,,,,,0.0,-1.924756273824451,-0.0067515754629630005,4.766594581033364,563.0246950333345,44,4,['As' 'Na' 'O' 'Sb'],"As,Na,O,Sb",Monoclinic,False,False,0.0,NM,,True,False,False,0.3893599176336021,0.03730016400013557,1.0,0.5,0.5,1.0,0.0,0.5779350040084209
mp-28303,Na3SiSe4,Na-Se-Si,1.809699999999999,2.7969,0.9872000000000001,1.00764239,False,,,,,,,,,0.0,-1.095006389501616,-0.004266804062502,3.263233307852974,1680.8555052797615,64,3,['Na' 'Se' 'Si'],"Na,Se,Si",Monoclinic,False,False,0.0,NM,,True,False,False,0.5018612804462669,0.07116881842205112,1.0,0.5,0.5,1.0,0.0,0.6111406428748744
mp-2712846,Na3SiSn4P5O24,Na-O-P-Si-Sn,2.9057,4.71,1.8043,2.11180733,True,,,,,,,,,0.022938273864843,-2.535947193351862,,3.609407604997484,1533.0292429690817,111,5,['Na' 'O' 'P' 'Si' 'Sn'],"Na,O,P,Si,Sn",Triclinic,True,False,0.0,NM,,False,False,False,0.00047098866443709994,2.0249493510059984e-08,0.6320634607501967,0.5,0.5,1.0,0.1,0.4348202538519742
mp-1210666,Na3SmV2O8,Na-O-Sm-V,3.6922,3.9178,0.22560000000000002,3.91758613,False,,,,,,,,,0.012987084761905,-2.661162983747947,,3.763742583433019,1189.1248127250471,84,4,['Na' 'O' 'Sm' 'V'],"Na,O,Sm,V",Monoclinic,True,False,0.0009479,NM,,False,False,True,3.0973305231622195e-08,1.0883072287137833e-16,0.7712507778248662,0.5,0.5,1.0,0.0,0.37603143197958855
mp-1221213,Na3TiFe3O8,Fe-Na-O-Ti,1.7711000000000001,4.1195,2.3484,2.35339723,False,,,,,,,,,0.02203468973333,-2.133860237831417,,3.9193053997181613,174.7122579615704,15,4,['Fe' 'Na' 'O' 'Ti'],"Fe,Na,O,Ti",Monoclinic,True,True,15.0000529,FM,,False,False,False,0.5594659946123325,0.09487705448130507,0.6435897470170574,0.5,0.5,0.0,0.0,0.39599594422158896
mp-1304400,Na3V5O10,Na-O-V,1.039,3.8086,2.7696,2.83085552,False,,,,,,,,,0.024882399027786002,-2.39990877467433,,3.6607255447829683,438.7951306193415,36,3,['Na' 'O' 'V'],"Na,O,V",Triclinic,True,True,13.9654492,FiM,,False,False,False,0.7534232493215297,0.9642063030062363,0.6079589105963313,0.5,0.5,0.0,0.0,0.5489788368873607
mp-755905,Na3VO3,Na-O-V,0.40390000000000004,2.9817,2.5778,2.6500888700000003,False,,,,,,,,,0.06577907525861901,-1.921701986305418,,2.70130292294541,206.4333213309896,14,3,['Na' 'O' 'V'],"Na,O,V",Triclinic,True,True,0.0,AFM,,False,False,False,0.06467471023466245,0.057908882217168285,0.2683182494148878,0.5,0.5,0.5,0.0,0.24024111502046652
mp-850445,Na3Zn4As3H12O19,As-H-Na-O-Zn,2.9915000000000003,2.0376,-0.9539000000000001,-0.92348707,False,,,,,,,,,0.020067124146347003,-1.618795975771656,,3.031687348810352,954.638935390566,82,5,['As' 'H' 'Na' 'O' 'Zn'],"As,H,Na,O,Zn",Trigonal,False,False,0.0152383,NM,,False,False,False,0.0001987846895089654,3.5426124955557083e-09,0.6694207565936747,0.5,0.5,1.0,0.0,0.3924048858521878
mp-764295,Na4(NiO2)9,Na-Ni-O,0.6133000000000001,2.9672,2.3539,2.482478689999999,False,,,,,,,,,0.002578661236559,-1.093087606307007,,4.278430355014046,352.4851371115507,31,3,['Na' 'Ni' 'O'],"Na,Ni,O",Triclinic,True,True,3.9999175,FM,,False,False,False,0.1919941682238048,0.24018147392904135,0.9497341033915528,0.5,0.5,0.0,0.0,0.4018133600938761
